candidate_id,title,year,publication_date_from_url,publisher,url,retrieved_text_words,retrieved_text_sha256,evidence_class,event_terms,social_terms,corporate_terms,decision_status,final_decision,reason_code,decision_note,decision_provenance
DISC-MEDIA-0519,Lonmin To Sell Excess Processing Capacity Implement Other Measures To Ensure Sustainability,2017,2017-08-07,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-07,812,5150204a7fbaf8ba5e2d7b85a1c43b7adfd6823843e7f496590ff7514b596463,strong_routine_corporate_signal,,,earnings_results;production_output;funding_debt;transaction;exploration_project,final_batch_01,exclude,exclude_general_corporate_financial,"Excluded under the locked rubric: title and retrieved text are dominated by routine corporate, financial, production, transaction or project material, with no high-specificity Marikana-case term and minimal labour/community case evidence.",review_batch_01_locked_rubric_2026-08-23
DISC-MEDIA-0520,Lonmin To Sell Excess Processing Capacity Implement Other Measures To Ensure Sustainability,2017,2017-08-18,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-sell-excess-processing-capacity-implement-other-measures-to-ensure-sustainability-2017-08-18,802,24c3f0263eb1a984133fcd23612c81acd80d9ee0043641eb57193b21a3deb683,strong_routine_corporate_signal,,,earnings_results;production_output;funding_debt;transaction;exploration_project,final_batch_01,exclude,exclude_general_corporate_financial,"Excluded under the locked rubric: title and retrieved text are dominated by routine corporate, financial, production, transaction or project material, with no high-specificity Marikana-case term and minimal labour/community case evidence.",review_batch_01_locked_rubric_2026-08-23
DISC-MEDIA-0521,Lonmin To Shut Idle High Cost Operations,2015,2015-07-24,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-07-24,869,16e157e2b503c93cc45c621442a022cc9dc557fce42c6ad2595158013c71fd0e,ambiguous_low_signal,worker_miner;union,,share_price;earnings_results;production_output;transaction;exploration_project;commodity_market,final_batch_05,exclude,exclude_general_corporate_financial,"Excluded after explicit Batch-05 review: substantive focus is routine production, plant/project activity, management, finance, market performance, or pure transaction/procedural deal mechanics rather than the Marikana/Lonmin policy case.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0522,Lonmin To Shut Idle High Cost Operations,2015,2015-08-07,Engineering News,https://www.engineeringnews.co.za/article/lonmin-to-shut-idle-high-cost-operations-2015-08-07,858,95222750a8a9336182f2ed31aeecb7c6f70926e8b326eeb005496d6e4620acdb,ambiguous_low_signal,worker_miner;union,,earnings_results;production_output;transaction;commodity_market,final_batch_05,exclude,exclude_general_corporate_financial,"Excluded after explicit Batch-05 review: substantive focus is routine production, plant/project activity, management, finance, market performance, or pure transaction/procedural deal mechanics rather than the Marikana/Lonmin policy case.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0523,Lonmin Transaction Filed With South Africas Competition Authority,2018,2018-03-16,Engineering News,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-authority-2018-03-16,472,8d94dbf4d9071193e2c19b6f349539871024a044503feb186189ea55e748ba42,ambiguous_low_signal,worker_miner;union,community,earnings_results;transaction;commodity_market,final_batch_06,include,include_lonmin_ownership_transition_labour_governance,"Included under the prospectively declared Lonmin-to-Sibanye ownership-transition/public-interest scope: jobs, competition review, SLP/community commitments, BEE ownership or stakeholder governance are substantive.",review_batch_06_explicit_source_checked_2026-08-23
DISC-MEDIA-0524,Lonmin Transaction Filed With South Africas Competition Body,2018,2018-03-30,Engineering News,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-body-2018-03-30,461,10452e2ceaf61ca07457392bc02492cb741ec4b6116c53439d6d23c0d66f2e85,possible_substantive_case_context,worker_miner;union,community;commission_inquiry,earnings_results;transaction;commodity_market,final_batch_05,include,include_lonmin_ownership_transition_labour_governance,"Included under the prospectively declared ownership-transition scope because the Sibanye-Lonmin transition is substantively tied to jobs, retrenchment, union contestation, community conditions or competition governance.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0525,Lonmin Undertakes Refinancing Delivers On Results Promise,2018,2018-10-22,Engineering News,https://www.engineeringnews.co.za/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-10-22,1360,7494c609004d6dc2ee02157a889141687cd472ff8baf6a3a5feb8506b0bd7940,strong_case_context_supported,worker_miner,community;commission_inquiry,earnings_results;production_output;funding_debt;transaction;exploration_project,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0526,Lonmin Undertakes Refinancing Delivers On Results Promise,2018,2018-11-02,Engineering News,https://www.engineeringnews.co.za/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-11-02,1267,0a9983d8ecc58756b3a35a129bec19fdafa4ba6918cfc034463402cb593fdfde,strong_case_context_supported,worker_miner,community;commission_inquiry,earnings_results;production_output;funding_debt;transaction;exploration_project,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0527,Lonmin Unveils Design Proposal For Marikana Memorial Park Showcases New Apartments,2017,2017-08-15,Engineering News,https://www.engineeringnews.co.za/article/lonmin-unveils-design-proposal-for-marikana-memorial-park-showcases-new-apartments-2017-08-15,907,83def0e825670814873daa068fcc12af8e098db976df5e2603884e4305ec6136,strong_case_context_supported,strike;worker_miner;police;shooting_death;protest_unrest,housing,earnings_results;exploration_project,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0528,Lonmin Unveils Design Proposal For Marikana Memorial Park Showcases New Apartments,2017,2017-08-25,Engineering News,https://www.engineeringnews.co.za/article/lonmin-unveils-design-proposal-for-marikana-memorial-park-showcases-new-apartments-2017-08-25,909,41390521e7ec37623662b31eeb083951d485b3bfe1454888daead1ce2b20d783,strong_case_context_supported,strike;worker_miner;police;shooting_death;protest_unrest,housing,earnings_results;exploration_project,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0529,Lonmin Warns On Liquidity And Persistent Challenges,2019,2019-03-25,Engineering News,https://www.engineeringnews.co.za/article/lonmin-warns-on-liquidity-and-persistent-challenges-2019-03-25,444,d4df56006e17046bec078ccc2e47ca017ed46eb089b629e2bdc7501a99d2b181,likely_routine_corporate_signal,worker_miner,,share_price;earnings_results;transaction;exploration_project,final_batch_02,exclude,exclude_general_corporate_financial,"Excluded after explicit row-level review: the substantive focus is routine corporate finance, management, securities, transaction/deal mechanics, production/market outlook, contracting or non-South-African asset activity rather than the Marikana/Lonmin policy case.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0530,Lonmin Welcomes Amcus Referral Of Union Negotiations To Ccma,2013,2013-05-09,Engineering News,https://www.engineeringnews.co.za/article/lonmin-welcomes-amcus-referral-of-union-negotiations-to-ccma-2013-05-09,498,d910ba2dfb3c73d6f4c8d6780abba664e0abe052eb4a0abc1732d34d8e0b7c5a,ambiguous_low_signal,worker_miner;union,commission_inquiry,earnings_results,final_batch_02,include,include_case_central,"Included after explicit row-level review under the locked longitudinal scope: the record substantively concerns Lonmin labour relations, AMCU/NUM dynamics, wages, strike/work-stoppage activity, 2014 platinum-strike effects, or living/community conditions rather than routine corporate reporting.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0531,Lonmin Will Dismiss 1 139 Employees By December Claims Solidarity,2017,2017-10-23,Engineering News,https://www.engineeringnews.co.za/article/lonmin-will-dismiss-1-139-employees-by-december-claims-solidarity-2017-10-23,551,4742ce0f64a77ec92c348d13613bf1600ee4d849bf93556e6476efdf02cfc1ff,strong_case_context_supported,strike;worker_miner;union,community,earnings_results,final_batch_06,include,include_lonmin_marikana_labour_governance,"Included under the locked longitudinal labour-governance scope: consultations, retrenchment/job security, union representation or employment consequences are substantive rather than incidental background.",review_batch_06_explicit_source_checked_2026-08-23
DISC-MEDIA-0532,Lonmin Woes Make Its Stock The Top Sell Call In Johannesburg,2017,2017-09-12,Engineering News,https://www.engineeringnews.co.za/article/lonmin-woes-make-its-stock-the-top-sell-call-in-johannesburg-2017-09-12,641,39de831ebdb6ff785a05797e3088e46194a162a7e1aeefa60cba0c53e3ceea66,strong_routine_corporate_signal,worker_miner,,share_price;earnings_results;production_output;transaction;dividend_rights;commodity_market,final_batch_01,exclude,exclude_general_corporate_financial,"Excluded under the locked rubric: title and retrieved text are dominated by routine corporate, financial, production, transaction or project material, with no high-specificity Marikana-case term and minimal labour/community case evidence.",review_batch_01_locked_rubric_2026-08-23
DISC-MEDIA-0533,Lonmins Biggest Union Wants Sibanye Deal Stopped Over Job Cuts,2018,2018-11-13,Engineering News,https://www.engineeringnews.co.za/article/lonmins-biggest-union-wants-sibanye-deal-stopped-over-job-cuts-2018-11-13,622,9ecaa6c40c604c1e33be60760d76ee58daaf422b5b4f3bb5fe774122b4ffe06f,ambiguous_low_signal,worker_miner;union,commission_inquiry,earnings_results;production_output;funding_debt;transaction;commodity_market,final_batch_05,include,include_lonmin_ownership_transition_labour_governance,"Included under the prospectively declared ownership-transition scope because the Sibanye-Lonmin transition is substantively tied to jobs, retrenchment, union contestation, community conditions or competition governance.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0534,Lonmins Cfo To Exit,2016,2016-04-12,Engineering News,https://www.engineeringnews.co.za/article/lonmins-cfo-to-exit-2016-04-12,448,2950a046ad87bdb1be58060169cec15d20cddd2a3c2cc9545d799bd8506b1ff0,ambiguous_low_signal,,,earnings_results;commodity_market,final_batch_02,exclude,exclude_general_corporate_financial,"Excluded after explicit row-level review: the substantive focus is routine corporate finance, management, securities, transaction/deal mechanics, production/market outlook, contracting or non-South-African asset activity rather than the Marikana/Lonmin policy case.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0535,Lonmins Cfo To Exit,2016,2016-04-22,Engineering News,https://www.engineeringnews.co.za/article/lonmins-cfo-to-exit-2016-04-22,449,1ca5bfab1aebf7c97b7e60c71272d2e6d65c425e9970e7dac85de019804229e3,ambiguous_low_signal,,,earnings_results;commodity_market,final_batch_02,exclude,exclude_general_corporate_financial,"Excluded after explicit row-level review: the substantive focus is routine corporate finance, management, securities, transaction/deal mechanics, production/market outlook, contracting or non-South-African asset activity rather than the Marikana/Lonmin policy case.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0536,Lonmins New Ceo Shoulders Output Push As Costs Soar,2013,2013-04-04,Engineering News,https://www.engineeringnews.co.za/article/lonmins-new-ceo-shoulders-output-push-as-costs-soar-2013-04-04,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,ambiguous_low_signal,,,earnings_results,final_batch_05,exclude,exclude_general_corporate_financial,"Excluded after explicit Batch-05 review: substantive focus is routine production, plant/project activity, management, finance, market performance, or pure transaction/procedural deal mechanics rather than the Marikana/Lonmin policy case.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0537,Lonmins Q1 Results Show Improved Liquidity Despite Relatively Poor Performance,2019,2019-02-08,Engineering News,https://www.engineeringnews.co.za/article/lonmins-q1-results-show-improved-liquidity-despite-relatively-poor-performance-2019-02-08,1021,3e29c19d2e6e55da6a734814d5526e8932715a519bf7773dac943c64540998f0,ambiguous_low_signal,worker_miner;wage,,earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,final_batch_02,exclude,exclude_general_corporate_financial,"Excluded after explicit row-level review: the substantive focus is routine corporate finance, management, securities, transaction/deal mechanics, production/market outlook, contracting or non-South-African asset activity rather than the Marikana/Lonmin policy case.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0538,Lonmins Refined Platinum Output Plummets On Smelter Shutdowns,2015,2015-01-29,Engineering News,https://www.engineeringnews.co.za/article/lonmins-refined-platinum-output-plummets-on-smelter-shutdowns-2015-01-29,803,a1fa425b392d03510d462dab459c40ac43afbb30cb9fd49d725e4008d2317265,case_name_only_routine_project_or_corporate_signal,,,earnings_results;production_output;exploration_project,final_batch_03,exclude,exclude_general_corporate_financial,"Excluded by conservative whole-queue review: 'Marikana' or another case/place name is used in a routine mine/project/corporate context without substantive labour, justice, community or governance treatment.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0539,Lonmins Refined Platinum Output Plummets On Smelter Shutdowns,2015,2015-02-06,Engineering News,https://www.engineeringnews.co.za/article/lonmins-refined-platinum-output-plummets-on-smelter-shutdowns-2015-02-06,805,9094fc5fc909f7dc6200aed6ef7f88fbe68c7e19b33f3411d73ae72932389c65,case_name_only_routine_project_or_corporate_signal,union,,earnings_results;production_output;exploration_project,final_batch_03,exclude,exclude_general_corporate_financial,"Excluded by conservative whole-queue review: 'Marikana' or another case/place name is used in a routine mine/project/corporate context without substantive labour, justice, community or governance treatment.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0540,Lonmins Strike Ends Amplats Braced For Trouble,2013,2013-05-16,Engineering News,https://www.engineeringnews.co.za/article/lonmins-strike-ends-amplats-braced-for-trouble-2013-05-16,585,dc8b4180da6fb4f2654eb93ff72e3544e31de0fa6950f13218fa8651fd7614dd,possible_substantive_case_context,strike;worker_miner;police;shooting_death;union;protest_unrest,,share_price;earnings_results,final_batch_02,include,include_case_central,"Included after explicit row-level review under the locked longitudinal scope: the record substantively concerns Lonmin labour relations, AMCU/NUM dynamics, wages, strike/work-stoppage activity, 2014 platinum-strike effects, or living/community conditions rather than routine corporate reporting.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0541,Lonminshowcases Career Opportunities Beyond Mining To Youth,2017,2017-06-30,Engineering News,https://www.engineeringnews.co.za/article/lonminshowcases-career-opportunities-beyond-mining-to-youth-2017-06-30,1036,03430a29a05db144ef0a5b6a9c236ea79486cf3defa38f96b026228aa7665951,strong_case_context_supported,shooting_death;protest_unrest,community;slp,earnings_results;funding_debt;commodity_market,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0542,Lonminsibanye Merger Judgement Set For Handing Down Friday,2019,2019-05-10,Engineering News,https://www.engineeringnews.co.za/article/lonminsibanye-merger-judgement-set-for-handing-down-friday-2019-05-10,1221,23901bca24160c099927e86ae719de7d5c71ec2ba86cbda6c5e042300511831e,ambiguous_low_signal,worker_miner;union,,share_price;earnings_results;production_output;funding_debt;transaction;exploration_project,final_batch_05,exclude,exclude_general_corporate_financial,"Excluded after explicit Batch-05 review: substantive focus is routine production, plant/project activity, management, finance, market performance, or pure transaction/procedural deal mechanics rather than the Marikana/Lonmin policy case.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0543,Lonminsibanye Merger Judgment Set For Friday,2019,2019-05-24,Engineering News,https://www.engineeringnews.co.za/article/lonminsibanye-merger-judgment-set-for-friday-2019-05-24,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,ambiguous_low_signal,,,earnings_results,final_batch_05,exclude,exclude_general_corporate_financial,"Excluded after explicit Batch-05 review: substantive focus is routine production, plant/project activity, management, finance, market performance, or pure transaction/procedural deal mechanics rather than the Marikana/Lonmin policy case.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0544,Low Morale Management Turnover Lowers Lonmin Production,2019,2019-05-10,Engineering News,https://www.engineeringnews.co.za/article/low-morale-management-turnover-lowers-lonmin-production-2019-05-10,816,94eb4389d232786c6247dfc2a60f7ffc73737b8f0640b22cafa1bbe47ec8f3f5,strong_routine_corporate_signal,,,share_price;earnings_results;production_output;funding_debt;exploration_project,final_batch_01,exclude,exclude_general_corporate_financial,"Excluded under the locked rubric: title and retrieved text are dominated by routine corporate, financial, production, transaction or project material, with no high-specificity Marikana-case term and minimal labour/community case evidence.",review_batch_01_locked_rubric_2026-08-23
DISC-MEDIA-0545,Low Platinum Price Places 50 Of All Platinum Producers In The Red Lonmin,2015,2015-11-27,Engineering News,https://www.engineeringnews.co.za/article/low-platinum-price-places-50-of-all-platinum-producers-in-the-red-lonmin-2015-11-27,804,386d7efd31b2026d64da9d50cef07b0398377572ef2824750964d06a1ef24192,strong_case_context_supported,worker_miner;union,,earnings_results;production_output;exploration_project;commodity_market,final_batch_06,exclude,exclude_general_corporate_financial,"Excluded after explicit source-specific review: substantive focus is management, plant/production, capex, earnings, commodity prices, financing or market performance; Marikana/labour history is background only.",review_batch_06_explicit_source_checked_2026-08-23
DISC-MEDIA-0546,Lrc Holding Saps And Lonmin Responsible For Deaths And Injuries Of Mineworkers,2014,2014-11-14,Engineering News,https://www.engineeringnews.co.za/article/lrc-holding-saps-and-lonmin-responsible-for-deaths-and-injuries-of-mineworkers-2014-11-14,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,possible_substantive_case_context,,,earnings_results,final_batch_04,include,include_case_central,"Included after source-specific Batch-04 review: substantive focus is Marikana memory, justice/accountability, policing, victims/compensation, or a declared longitudinal Lonmin labour/social-condition theme.",review_batch_04_source_specific_2026-08-23
DISC-MEDIA-0547,Magara Seizes Dual Role At Lonmin,2017,2017-03-16,Engineering News,https://www.engineeringnews.co.za/article/magara-seizes-dual-role-at-lonmin-2017-03-16,328,e38aa5525fb5b35e7398d758e48428fa2a65796097c5316719012219904e93f7,ambiguous_low_signal,,,earnings_results,final_batch_02,exclude,exclude_general_corporate_financial,"Excluded after explicit row-level review: the substantive focus is routine corporate finance, management, securities, transaction/deal mechanics, production/market outlook, contracting or non-South-African asset activity rather than the Marikana/Lonmin policy case.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0548,Magara Seizes Lonmin Coo Opportunity As He Grasps Low Price Nettle,2017,2017-03-13,Engineering News,https://www.engineeringnews.co.za/article/magara-seizes-lonmin-coo-opportunity-as-he-grasps-low-price-nettle-2017-03-13,1385,f4f795e9a763e4ea38c83105b7938ef100510f6e1d2db2dbe5dde837c988d72b,strong_case_context_supported,strike;worker_miner;shooting_death;wage;union,,earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0549,Magara Takes The Reins At Lonmin Furnace Restarted,2013,2013-07-01,Engineering News,https://www.engineeringnews.co.za/article/magara-takes-the-reins-at-lonmin-furnace-restarted-2013-07-01,592,17b4a6ea9bedaca24a1545e92d0d0cf825585652607c490f4ad7823341ff8970,possible_substantive_case_context,worker_miner;police;shooting_death;wage;union;protest_unrest,,earnings_results;exploration_project,final_batch_06,exclude,exclude_general_corporate_financial,"Excluded after explicit source-specific review: substantive focus is management, plant/production, capex, earnings, commodity prices, financing or market performance; Marikana/labour history is background only.",review_batch_06_explicit_source_checked_2026-08-23
DISC-MEDIA-0550,Magara Takes The Reins At Lonmin Furnace Restarted,2013,2013-07-12,Engineering News,https://www.engineeringnews.co.za/article/magara-takes-the-reins-at-lonmin-furnace-restarted-2013-07-12,589,97bb08dfd619fd92322a2f415ac81806e2ab69495f8935082aeb2d518bef1f34,possible_substantive_case_context,worker_miner;police;shooting_death;wage;union;protest_unrest,,earnings_results;exploration_project,final_batch_06,exclude,exclude_general_corporate_financial,"Excluded after explicit source-specific review: substantive focus is management, plant/production, capex, earnings, commodity prices, financing or market performance; Marikana/labour history is background only.",review_batch_06_explicit_source_checked_2026-08-23
DISC-MEDIA-0551,Magna Closes Lonmin Canada Acquisition,2022,2022-11-08,Engineering News,https://www.engineeringnews.co.za/article/magna-closes-lonmin-canada-acquisition-2022-11-08,447,704bdd82b8157d23817d7e72f8babc28c1935b2ad9866e1557db3eed14915f7e,strong_routine_corporate_signal,,,earnings_results;production_output;transaction;exploration_project,final_batch_01,exclude,exclude_general_corporate_financial,"Excluded under the locked rubric: title and retrieved text are dominated by routine corporate, financial, production, transaction or project material, with no high-specificity Marikana-case term and minimal labour/community case evidence.",review_batch_01_locked_rubric_2026-08-23
DISC-MEDIA-0552,Magna Mining Buys Lonmin Canada,2022,2022-08-17,Engineering News,https://www.engineeringnews.co.za/article/magna-mining-buys-lonmin-canada-2022-08-17,488,d66daccbd145857384d415a8ede219d7088003f821ba4619968c5df88068cb93,likely_routine_corporate_signal,,,earnings_results;production_output;transaction;exploration_project,final_batch_02,exclude,exclude_general_corporate_financial,"Excluded after explicit row-level review: the substantive focus is routine corporate finance, management, securities, transaction/deal mechanics, production/market outlook, contracting or non-South-African asset activity rather than the Marikana/Lonmin policy case.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0553,Marikana Application Dismissed,2015,2015-06-15,Engineering News,https://www.engineeringnews.co.za/article/marikana-application-dismissed-2015-06-15,698,9595fde64844618bb30b36d95b87c75f4eed4dad0c9d3fdff9b2a439db7fc098,strong_case_context_supported,worker_miner;police;shooting_death;union,justice_accountability;commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0554,Marikana Commission Cant Be Blamed For Fact That There Were No Prosecutions Judge Farlam,2019,2019-08-16,Engineering News,https://www.engineeringnews.co.za/article/marikana-commission-cant-be-blamed-for-fact-that-there-were-no-prosecutions-judge-farlam-2019-08-16,292,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,possible_substantive_case_context,,,earnings_results,final_batch_04,include,include_case_central,"Included after source-specific Batch-04 review: substantive focus is Marikana memory, justice/accountability, policing, victims/compensation, or a declared longitudinal Lonmin labour/social-condition theme.",review_batch_04_source_specific_2026-08-23
DISC-MEDIA-0555,Marikana Commission Findings To Be Implemented Zuma,2015,2015-06-26,Engineering News,https://www.engineeringnews.co.za/article/marikana-commission-findings-to-be-implemented-zuma-2015-06-26,500,a6734b695e6031d0b9a4107c18c1baf83a3a04506d360829b429abb33c485548,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;protest_unrest,commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0556,Marikana Events Happened Under Our Watch Anc Admits,2021,2021-08-16,Engineering News,https://www.engineeringnews.co.za/article/marikana-events-happened-under-our-watch-anc-admits-2021-08-16,292,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,ambiguous_low_signal,,,earnings_results,final_batch_05,include,include_case_central,"Included after explicit Batch-05 review: the substantive subject is the Marikana event, its aftermath, accountability, interpretation or institutional/political effect.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0557,Marikana Families Sue Police For Millions,2013,2013-03-01,Engineering News,https://www.engineeringnews.co.za/article/marikana-families-sue-police-for-millions-2013-03-01,648,3df53003aeef315aace4a900cca31e27f973813c2965d7f5750f931cf11038b7,strong_case_context_supported,strike;worker_miner;police;shooting_death,justice_accountability;commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0558,Marikana Families Sue Police Minister,2015,2015-08-12,Engineering News,https://www.engineeringnews.co.za/article/marikana-families-sue-police-minister-2015-08-12,606,125daea81e9d01b15d592ca3742c188263c6c2f5fae1119273dd554cdef7d8fd,strong_case_context_supported,strike;worker_miner;police;shooting_death,justice_accountability;commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0559,Marikana Forced Saps To Correct Where It Went Wrong Bheki Cele,2021,2021-03-29,Engineering News,https://www.engineeringnews.co.za/article/marikana-forced-saps-to-correct-where-it-went-wrong-bheki-cele-2021-03-29,292,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,possible_substantive_case_context,,,earnings_results,final_batch_04,include,include_case_central,"Included after source-specific Batch-04 review: substantive focus is Marikana memory, justice/accountability, policing, victims/compensation, or a declared longitudinal Lonmin labour/social-condition theme.",review_batch_04_source_specific_2026-08-23
DISC-MEDIA-0560,Marikana K4Platinum Group Metals Project South Africa Update,2023,2023-03-03,Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-03-03,292,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,ambiguous_low_signal,,,earnings_results,final_batch_05,exclude,exclude_general_corporate_financial,"Excluded after explicit Batch-05 review: substantive focus is routine production, plant/project activity, management, finance, market performance, or pure transaction/procedural deal mechanics rather than the Marikana/Lonmin policy case.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0561,Marikana K4Platinum Group Metals Project South Africa Update,2023,2023-04-07,Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-04-07,292,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,ambiguous_low_signal,,,earnings_results,final_batch_05,exclude,exclude_general_corporate_financial,"Excluded after explicit Batch-05 review: substantive focus is routine production, plant/project activity, management, finance, market performance, or pure transaction/procedural deal mechanics rather than the Marikana/Lonmin policy case.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0562,Marikana K4Platinum Group Metals Project South Africa Update,2023,2023-09-22,Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-09-22,292,6c1bdb39f06fd663acc15148e43c20fd924d2cbcae49d1ba99c86b56cfa3e15c,ambiguous_low_signal,,,earnings_results,final_batch_05,exclude,exclude_general_corporate_financial,"Excluded after explicit Batch-05 review: substantive focus is routine production, plant/project activity, management, finance, market performance, or pure transaction/procedural deal mechanics rather than the Marikana/Lonmin policy case.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0563,Marikana K4Platinum Group Metals Project South Africa Update,2023,2023-11-10,Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-11-10,0,,acquisition_or_text_exception,,,,final_batch_04,exclude,exclude_general_corporate_financial,"Excluded after source-specific Batch-04 review: substantive focus is routine production, plant/project activity, finance, management, contracting or mine-operation performance; Marikana/Lonmin is primarily an operation or corporate identifier.",review_batch_04_source_specific_2026-08-23
