candidate_id,title,year,publication_date_from_url,publisher,url,prescreen_bucket,triage_status,acquisition_status,text_words,text_sha256,lonmin_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
DISC-MEDIA-0560,Marikana K4Platinum Group Metals Project South Africa Update,2023,2023-03-03,Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-03-03,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,623,16f0a5f476feba9020f0d1877f7f42924aa93f320261c3039908bd525cb77136,2,marikana,4,,0,0,,0,0,earnings_results;production_output;exploration_project;commodity_market,24,4,false,true,false,case_name_only_routine_project_or_corporate_signal,"The text/title contains a Marikana-related name but is dominated by project/production/corporate context without substantive event, labour, justice, community or governance evidence. This guards against place/mine/project-name false positives.",,,
DISC-MEDIA-0561,Marikana K4Platinum Group Metals Project South Africa Update,2023,2023-04-07,Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-04-07,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,675,82a6f1ffb53487f8390621c83af2034a039f436db03ea1779b8bf8b3e30cb43c,2,marikana,4,,0,0,,0,0,earnings_results;production_output;exploration_project;commodity_market,23,4,false,true,false,case_name_only_routine_project_or_corporate_signal,"The text/title contains a Marikana-related name but is dominated by project/production/corporate context without substantive event, labour, justice, community or governance evidence. This guards against place/mine/project-name false positives.",,,
DISC-MEDIA-0562,Marikana K4Platinum Group Metals Project South Africa Update,2023,2023-09-22,Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-09-22,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,729,e06aa396c49e709b1bc8676d5e9df10e8677fa6454a88872e426c48a80992637,2,marikana,3,,0,0,,0,0,earnings_results;production_output;exploration_project;commodity_market,25,4,false,true,false,case_name_only_routine_project_or_corporate_signal,"The text/title contains a Marikana-related name but is dominated by project/production/corporate context without substantive event, labour, justice, community or governance evidence. This guards against place/mine/project-name false positives.",,,
DISC-MEDIA-0563,Marikana K4Platinum Group Metals Project South Africa Update,2023,2023-11-10,Engineering News,https://www.engineeringnews.co.za/article/marikana-k4platinum-group-metals-project-south-africa-update-2023-11-10,explicit_case_title_review,manual_review_acquisition_exception,failed,0,,0,,0,,0,0,,0,0,,0,0,false,true,false,acquisition_exception,Usable extracted text is unavailable; no substantive decision should be made from title alone.,,,
DISC-MEDIA-0564,Marikana Lawyers Government Mull Compensation,2017,2017-08-01,Engineering News,https://www.engineeringnews.co.za/article/marikana-lawyers-government-mull-compensation-2017-08-01,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,462,a4d2a7a40016580ba555d6067dce58c0db1d5cca64a3d249a0612d2a7803fa7f,0,marikana,4,worker_miner;police;shooting_death;wage,6,4,justice_accountability,4,1,earnings_results,2,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0565,Marikana Legal Aid What We Wanted Organisation,2015,2015-09-25,Engineering News,https://www.engineeringnews.co.za/article/marikana-legal-aid-what-we-wanted-organisation-2015-09-25,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,732,5bb9dae9dad3a22c392a352c6839b3a2d6c03de63f350081bf9937a6fb287ae4,0,marikana;farlam,6,strike;worker_miner;shooting_death;protest_unrest,6,4,commission_inquiry,9,1,earnings_results;funding_debt,6,2,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0566,Marikana Massacre As Anc Trumpets R170M Paid To Victims Families Calls For Justice Rage On,2023,2023-08-16,Engineering News,https://www.engineeringnews.co.za/article/marikana-massacre-as-anc-trumpets-r170m-paid-to-victims-families-calls-for-justice-rage-on-2023-08-16,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,742,10dabc78000c194ff7f39a5da739f7e6890e206156068a11b9dbe750ecdd1c54,2,marikana,4,strike;worker_miner;police;shooting_death;wage,18,5,justice_accountability,4,1,earnings_results,2,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0567,Marikana Massacre To Be Commemorated At Hillside Where Massacre Occurred,2017,2017-08-16,Engineering News,https://www.engineeringnews.co.za/article/marikana-massacre-to-be-commemorated-at-hillside-where-massacre-occurred-2017-08-16,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,580,e15c38b54dc68b48fbcb65c5f0cfd3b21bed725f2cef1e5d8d1ccba803417990,4,marikana;farlam,4,strike;worker_miner;police;shooting_death;wage;union,34,6,commission_inquiry,4,1,earnings_results,2,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0568,Marikana Memorial Lecture Speakers Issue Call To Rebuild,2023,2023-08-14,Engineering News,https://www.engineeringnews.co.za/article/marikana-memorial-lecture-speakers-issue-call-to-rebuild-2023-08-14,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1518,a61c3d4dc18dd6285666a13919e8e90253870c5ad66557e8f914717b46229e19,1,marikana,8,strike;worker_miner;shooting_death,8,3,community;justice_accountability,5,2,earnings_results;transaction,4,2,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0569,Marikana Miners Go To Court To Force Zuma To Release Report,2015,2015-05-25,Engineering News,https://www.engineeringnews.co.za/article/marikana-miners-go-to-court-to-force-zuma-to-release-report-2015-05-25,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,761,d386b41ac2c44873f7488b795bc99582cfb2ade98fc3ba7c766bda0bf48e26ac,2,marikana;farlam,7,strike;worker_miner;police;shooting_death;union,19,5,commission_inquiry,6,1,earnings_results,2,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0570,Marikana Mineworkers Case Postponed Again,2019,2019-05-07,Engineering News,https://www.engineeringnews.co.za/article/marikana-mineworkers-case-postponed-again-2019-05-07,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,617,b74c41b67a3d6c8dcf2ae02151f8f318a86f15478a889881c19a80badaf641ec,2,marikana;nkaneng,5,strike;worker_miner;police;shooting_death,13,4,justice_accountability,2,1,earnings_results,2,1,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0571,Marikana Mineworkers In Court For 2012 Incidents,2017,2017-02-21,Engineering News,https://www.engineeringnews.co.za/article/marikana-mineworkers-in-court-for-2012-incidents-2017-02-21,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,555,5c6f5f5805cdaf05a7162d02e1c2a02f436fc18ded38408854fd55ef4bac9f60,2,marikana,4,strike;worker_miner;police;shooting_death,13,4,justice_accountability,1,1,earnings_results,2,1,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0572,Marikana Report Response,2015,2015-07-10,Engineering News,https://www.engineeringnews.co.za/article/marikana-report-response-2015-07-10,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,691,49b1541bb784cd2f3bce2891c183291f0189e7f867a63b55d83982cd49e59b18,5,marikana;farlam,7,strike;worker_miner;police;shooting_death;protest_unrest,19,5,community;commission_inquiry,4,2,earnings_results,2,1,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0573,Marikana Report To Zuma By Tuesday,2015,2015-03-30,Engineering News,https://www.engineeringnews.co.za/article/marikana-report-to-zuma-by-tuesday-2015-03-30,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,497,511cce9d227f9aec592d7e8ffaeff62b2b93ec0a53e32fe63e6608f63cfed199,1,marikana;farlam,4,strike;worker_miner;police;shooting_death;protest_unrest,10,5,commission_inquiry,5,1,earnings_results,2,1,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0574,Marikana Students To Qualify With Matric Certificate And Technical Diploma,2013,2013-04-05,Engineering News,https://www.engineeringnews.co.za/article/marikana-students-to-qualify-with-matric-certificate-and-technical-diploma-2013-04-05,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1019,e186322c16d4b06d538a8296305028ba23ce802f2fbec71eead5efb80a4b4c8c,11,marikana,5,worker_miner,2,1,community,7,1,earnings_results;funding_debt;exploration_project,7,3,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0575,Marikana Tradgedy Has Changed Industry Forever Consultancy,2013,2013-04-26,Engineering News,https://www.engineeringnews.co.za/article/marikana-tradgedy-has-changed-industry-forever-consultancy-2013-04-26,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1160,a7b518da3bc7ea5b6fe29686fba47fddd05a6ec5cf0a9cc00a3e680ff7572c9a,0,marikana,2,worker_miner;union,10,2,,0,0,share_price;earnings_results;exploration_project;commodity_market,5,4,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0576,Marikana Trial Miners May Have Been In Possession Of 60 Rounds Of Ammunition Defence Lawyer,2021,2021-05-25,Engineering News,https://www.engineeringnews.co.za/article/marikana-trial-miners-may-have-been-in-possession-of-60-rounds-of-ammunition---defence-lawyer-2021-05-25,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,906,14307af28936830f09617850aafb36b14e44583b842a0e398d08835154c3fdfe,1,marikana,3,strike;worker_miner;police;shooting_death;koppie,23,5,,0,0,earnings_results;exploration_project,5,2,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0577,Marikana Trial Provoked Miners Posed No Threat When Tear Gas Stun Grenades Were Fired At Them,2021,2021-05-27,Engineering News,https://www.engineeringnews.co.za/article/marikana-trial-provoked-miners-posed-no-threat-when-tear-gas-stun-grenades-were-fired-at-them-2021-05-27,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1075,42fb24f9312d089985826c00af3d2238df39090a642211530829dc3db4df3c1b,1,marikana,3,strike;worker_miner;police;shooting_death;koppie,36,5,,0,0,earnings_results;exploration_project,3,2,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0578,Marikanamassacre Commemorated With Second Yearly Memorial Lecture,2021,2021-08-17,Engineering News,https://www.engineeringnews.co.za/article/marikanamassacre-commemorated-with-second-yearly-memorial-lecture-2021-08-17,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1158,e87ff130d2cd7e9b83c126f52cf1e81304494d36074c59a6b05fee117943ee0d,1,marikana,8,strike;worker_miner;police;shooting_death,10,4,housing;community,5,2,share_price;earnings_results;production_output;transaction;exploration_project,7,5,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0579,Militias Defending Jacob Zuma From Arrest Could Lead To Another Marikana Warns Frank Chikane,2021,2021-03-19,Engineering News,https://www.engineeringnews.co.za/article/militias-defending-jacob-zuma-from-arrest-could-lead-to-another-marikana-warns-frank-chikane-2021-03-19,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1078,3ebaae4e45726e41cf7b78425419236e39147abe4d0d6b47af8b976265b14630,0,marikana,2,police,3,1,justice_accountability;commission_inquiry,4,2,earnings_results,2,1,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0580,Miner Dies At Lonmins Jv Pandora Following Fall Of Ground Accident,2016,2016-04-07,Engineering News,https://www.engineeringnews.co.za/article/miner-dies-at-lonmins-jv-pandora-following-fall-of-ground-accident-2016-04-07,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,372,94d6cb4a904b4c6bea470853370c13047d92dbc84ef036b9f1214f782438c424,3,,0,worker_miner;union,4,2,,0,0,earnings_results;exploration_project,4,2,false,false,true,ambiguous_low_signal,Automated evidence signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0581,Miner Lonmin Narrows First Half Loss Cuts Annual Spending Target,2018,2018-05-14,Engineering News,https://www.engineeringnews.co.za/article/miner-lonmin-narrows-first-half-loss-cuts-annual-spending-target-2018-05-14,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,382,764de2b568aa253cbfcdd130cec7f48329af44ad4e4f160228126badc764b670,2,,0,worker_miner,3,1,,0,0,earnings_results;transaction,7,2,false,false,true,ambiguous_low_signal,Automated evidence signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0582,Miners Regress On Arv Treatment Lonmin,2014,2014-04-14,Engineering News,https://www.engineeringnews.co.za/article/miners-regress-on-arv-treatment-lonmin-2014-04-14,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,626,7fe9419c523f7bccdfc149fb1e17da4233c16f2f502960fbea6049db60811d9d,3,,0,strike;worker_miner;wage;union,20,4,housing;commission_inquiry,2,2,earnings_results,2,1,false,false,true,possible_substantive_case_context,Extracted text contains multiple labour/event or community/governance signals but lacks a high-specificity case term; direct substantive review is required.,,,
DISC-MEDIA-0583,Minings Biggest Loser Lonmin Is Burning Cash To Stay Alive,2017,2017-03-17,Engineering News,https://www.engineeringnews.co.za/article/minings-biggest-loser-lonmin-is-burning-cash-to-stay-alive-2017-03-17,lonmin_only_title_review,manual_review_possible_case_signal,acquired_extracted,1120,c57131b11b801df820fc2051b14258e894fab7579bd7033b93f598ece1088e7a,14,marikana,1,worker_miner;police;shooting_death;union;protest_unrest,7,5,,0,0,share_price;earnings_results;production_output;funding_debt;transaction;dividend_rights;exploration_project;commodity_market,32,8,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0584,Ministers To Visit Marikana,2013,2013-05-16,Engineering News,https://www.engineeringnews.co.za/article/ministers-to-visit-marikana-2013-05-16,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,641,b4c9df62b44ba6ae2f378fbf321325317a3d930b30288aedbb10c73f2ae465af,1,marikana,6,strike;worker_miner;police;shooting_death;union;protest_unrest,16,6,commission_inquiry,1,1,earnings_results;commodity_market,3,2,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0585,Missing Millions From Lonmin Fund Prompts Community Pay Reform,2016,2016-08-04,Engineering News,https://www.engineeringnews.co.za/article/missing-millions-from-lonmin-fund-prompts-community-pay-reform-2016-08-04,lonmin_only_title_review,priority_manual_review_case_signal,acquired_extracted,739,7b2cc1e43fc04299a0c305d1c9a1e55425622e4c6a44659d22e7bc1cca6dfe61,7,bapo,7,wage;protest_unrest,3,2,community,11,1,earnings_results;funding_debt;transaction,4,3,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0586,Moolman Appointed Lonmin Coo,2015,2015-03-17,Engineering News,https://www.engineeringnews.co.za/article/moolman-appointed-lonmin-coo-2015-03-17,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,466,5ad63a239d66a8e56c655f7c1a6720d91e511a342ae77f64311cb4ae059c8b50,5,,0,worker_miner,1,1,,0,0,earnings_results,2,1,false,false,false,ambiguous_low_signal,Automated evidence signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0587,Moratorium Aside Zwane Approves Lonmins Bid To Acquire Anglos Pandora Stake,2017,2017-07-26,Engineering News,https://www.engineeringnews.co.za/article/moratorium-aside-zwane-approves-lonmins-bid-to-acquire-anglos-pandora-stake-2017-07-26,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,713,34ec3a35efd45bb0529c5e0a70ad2ad53c1765386de6da2e8c046e2ae6ca9cd2,8,,0,,0,0,,0,0,earnings_results;transaction,12,2,false,true,false,strong_routine_corporate_signal,Title and extracted text are dominated by routine corporate/financial/production signals with no high-specificity case term and minimal labour/community event signal.,,,
DISC-MEDIA-0588,Never Again Can We Allow Such A Tragedy To Befall Our Nation Ramaphosa On Marikana Massacre,2019,2019-08-16,Engineering News,https://www.engineeringnews.co.za/article/never-again-can-we-allow-such-a-tragedy-to-befall-our-nation-ramaphosa-on-marikana-massacre-2019-08-16,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,801,e14561085da9e8c2e11ed5bd8420e0ede034ac8811edd6f201c11758dc9d7096,3,marikana;farlam,9,strike;worker_miner;police;shooting_death;wage;union,22,6,justice_accountability;commission_inquiry,4,2,earnings_results,2,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0589,Nothing Off Table As Lonmin Pursues Value In Low Platinum Price Environment,2017,2017-04-07,Engineering News,https://www.engineeringnews.co.za/article/nothing-off-table-as-lonmin-pursues-value-in-low-platinum-price-environment-2017-04-07,lonmin_only_title_review,priority_manual_review_case_signal,acquired_extracted,2196,0bf394eecacfd21af3c597357caff073b1b33b34c872bc23b96f65c7cd6334b5,26,marikana,3,strike;worker_miner;police;shooting_death;wage;union,16,6,housing;slp,9,2,earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,44,6,false,true,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0590,Nothing Off Table As Lonmin Pursues Value In Low Platinum Price Environment,2017,2017-04-07,Engineering News,https://www.engineeringnews.co.za/article/nothing-off-table-as-lonmin-pursues-value-in-low-platinum-price-environment-2017-04-07-1,lonmin_only_title_review,priority_manual_review_case_signal,acquired_extracted,2114,fd1dedb924e2806b36b6eedaa9bed127504595166d7e3d60e73cd5bbfb899fdc,22,marikana,3,strike;worker_miner;police;shooting_death;wage;union,15,6,housing;slp,9,2,earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,40,6,false,true,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0591,Num Has Until July To Regain Majority At Lonmin,2013,2013-05-29,Engineering News,https://www.engineeringnews.co.za/article/num-has-until-july-to-regain-majority-at-lonmin-2013-05-29,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,602,d2c9f8c57f7718a543c75db78aa2cc07d421906d0099cfb886fe15a115e6f3cd,8,,0,worker_miner;union,19,2,commission_inquiry,1,1,earnings_results,2,1,false,false,true,ambiguous_low_signal,Automated evidence signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0592,Num Member Gunned Down At Lonmin Hostel,2013,2013-06-03,Engineering News,https://www.engineeringnews.co.za/article/num-member-gunned-down-at-lonmin-hostel-2013-06-03,lonmin_only_title_review,priority_manual_review_case_signal,acquired_extracted,618,51cbe56ff22f5e3b0b3e2aef29ed5a498d690ef3022e26b10af2a216582c372f,6,marikana;wonderkop,2,worker_miner;police;shooting_death;union;protest_unrest,28,5,housing;community,4,2,share_price;earnings_results,3,2,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0593,Num Says Branch Leader At Lonmin Unit Shot Dead,2018,2018-01-19,Engineering News,https://www.engineeringnews.co.za/article/num-says-branch-leader-at-lonmin-unit-shot-dead-2018-01-19,lonmin_only_title_review,manual_review_possible_case_signal,acquired_extracted,532,9dd9a76c49eb5193355d3db45a28a0dd2d987eb88db779080a02ef7dcee3a60d,4,marikana,1,strike;worker_miner;police;shooting_death;union;protest_unrest,31,6,housing,1,1,earnings_results,2,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0594,Num Shocked By Lonmin Cutting Thousands Of Jobs,2015,2015-07-24,Engineering News,https://www.engineeringnews.co.za/article/num-shocked-by-lonmin-cutting-thousands-of-jobs-2015-07-24,lonmin_only_title_review,manual_review_possible_case_signal,acquired_extracted,750,14ac47767ad1555247819add19aad97bf23a1c7ed5e7fb2a3e95442c49a52fee,12,marikana,1,strike;worker_miner;police;shooting_death;union;protest_unrest,25,6,,0,0,share_price;earnings_results;production_output;exploration_project;commodity_market,9,5,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0595,Num To Fight Lonmin Job Losses,2015,2015-05-08,Engineering News,https://www.engineeringnews.co.za/article/num-to-fight-lonmin-job-losses-2015-05-08,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,611,f2e189fd1219e106ebdde0bb714aabbb4d906f04b5ddc908bd69d4bc79c37dc3,5,,0,worker_miner;union,11,2,,0,0,earnings_results,2,1,false,false,true,ambiguous_low_signal,Automated evidence signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0596,Num Wants Members At Lonmin Back,2013,2013-07-11,Engineering News,https://www.engineeringnews.co.za/article/num-wants-members-at-lonmin-back-2013-07-11,lonmin_only_title_review,manual_review_possible_case_signal,acquired_extracted,503,842da6df9a802193103c4ba60e9cd107231db88b36236aeafaab9c14d983fc77,5,marikana,1,worker_miner;shooting_death;union;protest_unrest,20,4,,0,0,earnings_results,2,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0597,Old Mutual Decreases Lonmin Voting Rights,2014,2014-10-02,Engineering News,https://www.engineeringnews.co.za/article/old-mutual-decreases-lonmin-voting-rights-2014-10-02,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,350,587a481f11480b2d58003efc1026f78a6f5106b5a90da58e99266cb7727efbe2,3,,0,worker_miner,2,1,,0,0,share_price;earnings_results,3,2,false,false,false,ambiguous_low_signal,Automated evidence signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0598,Opposition Parties Condemn Zumas Defence On Marikana Cops,2015,2015-06-24,Engineering News,https://www.engineeringnews.co.za/article/opposition-parties-condemn-zumas-defence-on-marikana-cops-2015-06-24,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,834,ef8ad349d657a0d7e7bbb2c8c15781b588d072935d955ae50055b9293ff5af1a,0,marikana;farlam,11,worker_miner;police;shooting_death;protest_unrest,22,4,,0,0,earnings_results,2,1,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0599,Outstanding Marikana Matters Set For Completion By Month End,2022,2022-08-10,Engineering News,https://www.engineeringnews.co.za/article/outstanding-marikana-matters-set-for-completion-by-month-end-2022-08-10,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1029,6e49ec0ec02fa093eb8415a6e9daa2999170acabf069f4f8076d7a0008137021,1,marikana,5,strike;worker_miner;police;shooting_death,6,4,justice_accountability,2,1,earnings_results,3,1,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0600,Pgms Project Will Ensure Marikanas Sustainability For 50 Years Plus Sibanye,2021,2021-03-02,Engineering News,https://www.engineeringnews.co.za/article/pgms-project-will-ensure-marikanas-sustainability-for-50-years-plus-sibanye-2021-03-02,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,691,ff442b589ac007691a912350c7d0f6917f837bf63147a148c4fcb47194b24801,2,marikana,3,,0,0,,0,0,earnings_results;production_output;exploration_project,13,3,false,true,false,case_name_only_routine_project_or_corporate_signal,"The text/title contains a Marikana-related name but is dominated by project/production/corporate context without substantive event, labour, justice, community or governance evidence. This guards against place/mine/project-name false positives.",,,
DISC-MEDIA-0601,Pic Faces Dilemma Over Backing Lonmin Deal,2019,2019-05-23,Engineering News,https://www.engineeringnews.co.za/article/pic-faces-dilemma-over-backing-lonmin-deal-2019-05-23,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,772,0a44fbe55eada8b8ae3fa48b9ab639049264b4706f94b5b9fc6958be4a65e6e0,13,,0,strike;worker_miner,3,2,commission_inquiry,1,1,share_price;earnings_results;transaction;commodity_market,14,4,false,false,false,ambiguous_low_signal,Automated evidence signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0602,Pic Snaps Up Unsold Shares In Lonmin To Secure 2999 Stake,2015,2015-12-14,Engineering News,https://www.engineeringnews.co.za/article/pic-snaps-up-unsold-shares-in-lonmin-to-secure-2999-stake-2015-12-14,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,453,bd9b3cf1c35469af3c0e5368b5d70c2de18598a5feb8007721c9f93f799158e4,5,,0,worker_miner,2,1,,0,0,share_price;earnings_results;transaction;dividend_rights;commodity_market,12,5,false,true,false,strong_routine_corporate_signal,Title and extracted text are dominated by routine corporate/financial/production signals with no high-specificity case term and minimal labour/community event signal.,,,
