record_id,label,final_stakeholder_group,final_stakeholder_status,status,method,words,text_sha256,error
MEDIA-002,0,labour,resolved,retrieved_extracted,trafilatura,1205,ee8d5601125a5ee0d2947f4f0b1b0f6b78874f51278257bc24c747c34d97fd2f,
MEDIA-003,0,government,resolved,retrieved_extracted,trafilatura,2194,b2ab20803cc9e715d67c71e00c1482142a2f4a57242841d816989f58c45b8029,
MEDIA-004,0,government,resolved,retrieved_extracted,trafilatura,1236,3e4b51d039b2cd0052306fc2243a9b06e01dfa4382853aef05ad51e87fdd61c7,
MEDIA-005,0,government,resolved,retrieved_extracted,trafilatura,1165,147696b0aff40f5a0385ea1d0351af60c90103a10eb1be49604a5543ebd6ec33,
MEDIA-006,0,community,resolved,retrieved_extracted,trafilatura,1357,cc2494df2e3a6e9c504c2cc5647e9785d14707b073f54c94bdbb7ec0f1918a86,
MEDIA-007,0,government,resolved,retrieved_extracted,trafilatura,1013,4990477a169e72ba640c1ceceaad864e56a7f8e3a6e696408e26c49a17275eac,
MEDIA-008,0,investor,resolved,retrieved_extracted,trafilatura,1096,38c4d0b79bdbf7a16952fe0c5ec71d1fd1a4e6ad47826feb14fc6addf3ceb1b1,
MEDIA-009,0,labour,resolved,retrieved_extracted,trafilatura,614,404ef2c575a73e5c1ec735571e6da35f2cbd5a095fed42dce124ec2ee89be046,
MEDIA-010,0,labour,resolved,retrieved_extracted,trafilatura,840,22736f343d9e757131add6e5e0b69370f0c5c834d80601700f591ba425605584,
MEDIA-011,0,government,resolved,retrieved_extracted,trafilatura,1744,50d10ee46af277cb83cd6940cca260adf6db710011f17514d5561e92079e3d90,
MEDIA-012,0,government,resolved,retrieved_extracted,trafilatura,1001,d1e64247a4e028f56d0f7a80121f6609b5f39e2be065a80842e8c98346c6e225,
MEDIA-013,0,labour,resolved,retrieved_extracted,trafilatura,685,87c2c133ce0dc0507a07535330aa446b14d1ae5acfeec7d4abb2572ee6faa0ef,
MEDIA-014,0,investor,resolved,retrieved_extracted,trafilatura,767,007352323215d8e01db01c88a6bd31ea4c328fe3eb372205db01c2a2f17233f5,
MEDIA-015,0,labour,resolved,retrieved_extracted,trafilatura,1203,6b01d6937c40c3c8092c2af5bbb47b310ec608544f78992ae0c0c7274559a227,
MEDIA-016,0,investor,resolved,retrieved_extracted,trafilatura,907,c4e7db0801cbcbe986814952268d6ffdb185cfbcc4e426e0f577cf811a162255,
MEDIA-017,0,government,resolved,retrieved_extracted,trafilatura,1846,d89e1c49a67208866c7f3147f9f52ee32f4c41f7648b88a4cc155c8fea6dbfa7,
MEDIA-018,0,investor,resolved,retrieved_extracted,trafilatura,1154,7672c7413f01d66b9fb8e65449e7d891417606ca0069e1e1d05c3a0771f650cd,
MEDIA-019,0,government,resolved,retrieved_extracted,trafilatura,3077,7f09169d4f87fd79f05e134f171e9cba688791706656c5bbf6ca2dfd6a9c2e32,
MEDIA-020,0,labour,resolved,retrieved_extracted,trafilatura,1455,f95c88ec16c15348a5e9ce6988f25d6beec7016b38526b8c8351fdc46df976c4,
MEDIA-021,0,labour,resolved,retrieved_extracted,trafilatura,501,54c301fe0ab64b925f96965a14fcb33e40b0b0d9b296c3a6dc770286651daa57,
MEDIA-022,0,investor,resolved,retrieved_extracted,trafilatura,822,59b0e1f282564aa0649c2b0d0ab9af66deccf7af3f3f059ffc6a65b2b98525e8,
MEDIA-023,0,labour,resolved,retrieved_extracted,trafilatura,541,5993db38abc24cd7c4006aeadc89a6ef2e71c0814495ca9755ddbd7ba61eead9,
MEDIA-024,1,investor,resolved,retrieved_extracted,trafilatura,962,13c4f16fd4fdbc0e246ac816784057e08112a5e2962e047bb870e2f00a4ed2ec,
MEDIA-025,0,government,resolved,retrieved_extracted,trafilatura,854,544d6cd8ce53507cd303b8ceb45b769f69c3067daddd7af006604751cf4949a8,
MEDIA-026,0,investor,resolved,retrieved_extracted,trafilatura,866,1857d97b03ca3ee49d239d7f7f16114f451ae22af8a1909b33374b40ac80e33e,
MEDIA-027,1,government,resolved,retrieved_extracted,trafilatura,763,58e2cf7541cc25e952690e4c2947aca7fad067138a69de38b8e0c096bd02ddce,
MEDIA-028,1,investor,resolved,retrieved_extracted,trafilatura,793,63eb6dab3a9db88331e0b4dd801b94e51129b171cf3d591fcf06b863e11e2050,
MEDIA-029,0,investor,resolved,retrieved_extracted,trafilatura,1303,1c0a5711e3a5fe9cf99d9c6ebac9f05708b7235000681d54a1caa70f39d9b6ad,
MEDIA-030,0,investor,resolved,retrieved_extracted,trafilatura,829,d1bcdcaeaf3aed2fda228c83d7feb10e646c830a69c05fb497672f738f631390,
MEDIA-032,0,labour,resolved,retrieved_extracted,trafilatura,1229,1a218aca40020f9714c1744f65370899a56f961d5929a2ad1b18aedb125893bf,
MEDIA-033,0,labour,resolved,retrieved_extracted,trafilatura,1284,9a1a0b9ffe779d6be6db35bcad604ff43697af950d937cc94e7533bead6468e3,
MEDIA-034,0,,unresolved,retrieved_extracted,trafilatura,624,7da8403e80798c715e9e0cf1874c8d8f645317f331115875dd5b6bfef4f3ee0f,
MEDIA-035,0,labour,resolved,retrieved_extracted,trafilatura,681,7a4a219605fb8264a9a2b574a8d45c49b16faad2d38f24c01680e073ba8d9941,
MEDIA-036,0,labour,resolved,retrieved_extracted,trafilatura,742,3d928ee2f5aaeddabc517084dc7d5583a55546f3654bbbf6ebf0b90647a1334e,
MEDIA-037,1,labour,resolved,retrieved_extracted,trafilatura,1746,15151c25233bed58b6e0883d34d375b7b1b202913f80fa0d8a0e649f0ef81a8b,
MEDIA-038,0,labour,resolved,retrieved_extracted,trafilatura,812,acdd9b04667d637c52339362aa40693424ccb22411b4b6135078d154b5fa01ac,
MEDIA-039,1,government,resolved,retrieved_extracted,trafilatura,1622,f0f02ca6b812af09bc9c7ff09e8e2ffec8807bfc1741094b3a71c930ee8d1fb8,
MEDIA-040,0,government,resolved,retrieved_extracted,trafilatura,2195,0627db5bf833836efec03a82c8f1a48963d182a1d1f7179914a839cb8ccf4ec7,
MEDIA-041,1,investor,resolved,retrieved_extracted,trafilatura,1676,33ae1135c40aca1ba4d5aa98436c3aa6931cf879e47ef1086d4c01d12456aeea,
MEDIA-044,0,investor,resolved,retrieved_extracted,trafilatura,461,373db119d41fe79ab61ac435dd5685c428b6952df8a70b02c2e4c54dccbc5b55,
MEDIA-045,0,investor,resolved,retrieved_extracted,trafilatura,613,a01b3107de395862ce2ca00feace6e65d1ea1160b37c56c19f95b520b7f20b38,
MEDIA-047,0,investor,resolved,retrieved_extracted,trafilatura,614,707f39da86515718d82dc3763f73c5d7d31146f7926fd38f333ca2e5909ae8fe,
MEDIA-048,0,investor,resolved,retrieved_extracted,trafilatura,1360,d8eae2bbc8f0cc281457b5b507064eba01c3abe616e847ba8442c9988e66be81,
MEDIA-049,0,investor,resolved,retrieved_extracted,trafilatura,764,9e948cf6e44f167ccf051d37eb95300c88f8d9bb7846081168e9a143a21dc704,
MEDIA-051,0,labour,resolved,retrieved_extracted,trafilatura,976,46ce993cc2dc9db00649240e3e27dd931d3db013c00ad45880c865a7e5bb5ac8,
MEDIA-053,0,investor,resolved,retrieved_extracted,trafilatura,551,8e3412fdfa96ac9ae222c8775c58af18bcb84cb2e9558b16f0c2bfee27d36104,
MEDIA-054,1,investor,resolved,retrieved_extracted,trafilatura,1227,598a1b05584e0d369935293a55c2fad6547ca24bca8ccbce52128b6592eb8ce7,
MEDIA-055,1,investor,resolved,retrieved_extracted,trafilatura,961,0e13ba9a57aed44b9d35b4077e5172e92b4f6e2defc28aebcbe688700acc6474,
MEDIA-056,0,labour,resolved,retrieved_extracted,trafilatura,615,7e89ee51c4658553917fdfbaf1d29d3a1bad31e7ece63cee9a76d0a3043c4720,
MEDIA-057,0,labour,resolved,retrieved_extracted,trafilatura,1877,be59b25bad1982d8bc9c0b5dcc2ca2eab1ed4b3a9325d07ec79f124cbac82317,
MEDIA-058,0,government,resolved,retrieved_extracted,trafilatura,2080,ccd19eb5e458c349856f80737d70549815f7425f48ef932ba0811582e76d0112,
NGO-SAT-001,0,NGO,resolved,retrieved_extracted,trafilatura,651,49c37d26ae853a41c72e5c5bf455c487d5d5cfce64719fde47afdf7012c5272e,
NGO-SAT-002,0,government,resolved,retrieved_extracted,trafilatura,274,d5b623a7bdfb49a446b382ee95f71a2c952b60ef0d006395c7b9f9a1f4292278,
NGO-SAT2-001,0,NGO,resolved,retrieved_extracted,pypdf,91846,2ab2e47c64061797f2832a6dda04f25d77e59a501478168d4f2239e39b3738c0,
OFFICIAL-001,0,labour,resolved,retrieved_extracted,pypdf,57418,72a14c105c27ddcc6ce49d164390ad7327a16476782b1a21e813d79c803afaeb,
OFFICIAL-002,0,community,resolved,retrieved_extracted,pypdf,4217,d1fde7173357d6dda1d35e9c03a3f0379a1d4225624e197bdd133dba4d5f70cc,
OFFICIAL-003,0,government,resolved,retrieved_extracted,pypdf,4322,66bc1e06a21695264c7f2349df24b073c6fd2a24afd314643ff4a7571020eb4c,
OFFICIAL-004,0,,unresolved,retrieved_extracted,pypdf,169497,75d4af7a0e5bd375738edd77c565b15b73ab97c43837b1ef3d788aba7a611be0,
OFFICIAL-005,0,community,resolved,retrieved_extracted,pypdf,76233,a9b8f1c82d0978f4dac94ec4df90331e84c95c248a791fcbec47042bb1eb6fed,
OFFICIAL-006,0,community,resolved,retrieved_extracted,pypdf,73475,770c6fcb8108ef1b039c79e438a1489cdb442e18de39919fd8b69c66c6b26153,
OFFICIAL-007,0,investor,resolved,retrieved_extracted,pypdf,45505,f48107132dae77e2661dbee4ab12b78a8afd778a8744fdddd9fe8284409a27ac,
OFFICIAL-008,0,NGO,resolved,retrieved_extracted,pypdf,69796,d0f4fdd08db181ffd47fdeba323238500aa34a18e65f38493e59ef66d4cfa584,
OFFICIAL-009,0,government,resolved,retrieved_extracted,pypdf,6365,3afac08dde92e496a25e85dfaef2f097a85ef16c7c4d2dd25827ff66d0155061,
OFFICIAL-010,0,labour,resolved,retrieved_extracted,pypdf,43558,a63cfb5ccb5f9e3df099f74c83a47627fb5b8b838d91e6d11a4938ea74df7ce6,
OFFICIAL-011,0,government,resolved,retrieved_extracted,pypdf,16541,e8348adc3989aac88f6bc48f5e980a7d7ab3dd517951b54963118a2df79a9df4,
OFFICIAL-012,0,government,resolved,retrieved_extracted,pypdf,174810,bb92706b8a476cd9c19a0e4062a371b7cc88bbc3020a01522def51f2b2ac6f11,
OFFICIAL-013,0,government,resolved,retrieved_extracted,pypdf,57831,ce2598d1386ecab6371d46baaf5db58662afe87a059b8a094161d0e25403a3dd,
SAT-EARLY-MEDIA-001,1,community,resolved,retrieved_extracted,trafilatura,1140,fc11007861699253489423afb813523928aa0d73308bf07e39fabcda65eb388f,
SAT-EARLY-MEDIA-002,1,community,resolved,retrieved_extracted,trafilatura,737,78f2ecbeb6b301a9621ecb012046d8165cfffd9247a53fe8b604145ce61d386d,
SAT-EARLY-MEDIA-005,0,,unresolved,retrieved_extracted,trafilatura,685,4033ab0f65f7616fe851b36cd763941795c74d5acda5f08f24fb0ad8e324c54f,
SAT-EARLY-MEDIA-006,0,labour,resolved,retrieved_extracted,trafilatura,1394,d4d5acdaee305101073ec839ff861f8bd241af6dc8d3192bf494a26cc9defed0,
SAT-EARLY-MEDIA-007,0,investor,resolved,retrieved_extracted,trafilatura,752,24f8d6630b6665065c381f4997728dac340b31e4f35c314f8e975d4cfbee3ab6,
SAT-EARLY-MEDIA-008,1,labour,resolved,retrieved_extracted,trafilatura,431,15f9f673a08e890179a41525146b386c5a4aa80c639d1829d3456b8057fe6dc4,
SAT-EARLY-MEDIA-011,0,government,resolved,retrieved_extracted,trafilatura,2239,4e6925580d5d1dd49223cdf984d2f6cf00b425046980802a2b50a2394f3ee9f6,
SAT-EARLY-MEDIA-012,0,,unresolved,retrieved_extracted,trafilatura,819,4a9129016d05a5f47ae7c8387ba0d1173ba8fd005ccbb3a25253f11b14f4c5c8,
SAT-EARLY-MEDIA-015,0,labour,resolved,retrieved_extracted,trafilatura,591,7e971a612c20b724e5d3da30519984796332f344740d9350d5c7fcb1c1ad60c7,
SAT-EARLY-MEDIA-016,0,labour,resolved,retrieved_extracted,trafilatura,759,629ef0d70f9d7426dbd4225e3d6d3c31fcefc48c23f2265ae6554cba0c8abac2,
SAT-EARLY-MEDIA-018,0,investor,resolved,retrieved_extracted,trafilatura,1090,072c760e097524d8d3bf5272439bb1c4e2f13423e6621716b93d538be4144d92,
SAT-MEDIA-001,0,government,resolved,retrieved_extracted,trafilatura,1383,5517a423b9249473887b24c4bfc7918611a3cbc74f58a9aed54f9c392ebba43b,
SAT-MEDIA-002,0,investor,resolved,retrieved_extracted,trafilatura,716,59b35ebc0476ec0a636a08bda7ebb668ff238b3ec6d029eb96f86f5128af2e81,
SAT-MEDIA-003,0,government,resolved,retrieved_extracted,trafilatura,918,d456110de410dcdac1e383459b88aa6fd9bc8e0bb8ed4f1064a72d5e433da89b,
SAT-MEDIA-014,1,investor,resolved,retrieved_extracted,trafilatura,573,e2084d3b42c059ad0e73ab0f5d6514a939565357dd8a9b5fadd0b1ff398d52a0,
SAT-MEDIA-015,1,investor,resolved,retrieved_extracted,trafilatura,602,9c4ad49ac0459d83b54b2aa2147ea72aec15213d28c7da7d0ee6efcf5c5e24e0,
SAT4-MEDIA-001,0,labour,resolved,retrieved_extracted,trafilatura,900,509ace3f3096972ac77c772992ac0c5dba6182e19b83a4c3d8f4275a5f075b0b,
SAT4-MEDIA-005,0,government,resolved,retrieved_extracted,trafilatura,1747,39677e3767f10f2919bfa67be26e8a673445ea958abbdf166483a7daaa2795de,
SAT4-MEDIA-006,0,labour,resolved,retrieved_extracted,trafilatura,1279,df3731e1b2face5369d5492e48fe45d1524deb07d2fdf951f455010b71f17a92,
SAT4-MEDIA-007,0,,unresolved,retrieved_extracted,trafilatura,1907,8e3a6ae1e9cb3656301f8bf5f7cb1ace568906dae6415f4f380c47d6161e70a4,
SAT4-MEDIA-008,1,community,resolved,retrieved_extracted,trafilatura,929,061cf6ca3e4b464448a267a6527e468b78965f6473b23ca91d4dd9fda52514d1,
SAT4-MEDIA-009,0,investor,resolved,retrieved_extracted,trafilatura,773,df9c02a13ea4b8e6aa4bba8717c14503a5be8a09a0a1268674efa3183990fbc0,
SAT4-MEDIA-010,0,labour,resolved,retrieved_extracted,trafilatura,452,1d8698fec9ff8454ad7c5f43c317890f0fcefc191dcca41d87a32b61e9427b0f,
SAT4-MEDIA-011,0,labour,resolved,retrieved_extracted,trafilatura,729,456411aed8cee9a5f4932be4d953874eb9ae1ef6fffb0dd2ee9bd4861c5c0821,
SAT5-MEDIA-003,0,,unresolved,retrieved_extracted,trafilatura,1140,8b8b6a870e7a905f6414cf284578862acacf78c27546a65f956c1760e6940df7,
SAT6-MEDIA-003,0,government,resolved,retrieved_extracted,trafilatura,1353,ffead02d5356136be3026088a48890bc6f8b25a864f828b63bae73b83b44d2dd,
SAT7-MEDIA-001,0,government,resolved,retrieved_extracted,trafilatura,1565,399383f3bb749b93ab5b841a86439905eb10dca6adf1fe8cd5efb93e6d5a86af,
SAT7-MEDIA-002,0,government,resolved,retrieved_extracted,trafilatura,1590,8bddeee80c0e31cabe05171ea375810f426de29ba0fe40bdec2471c789c7cbb2,
SAT8-MEDIA-001,0,government,resolved,retrieved_extracted,trafilatura,1388,8cb4ed67a1c958a4b90569769a14202902d793f9df91441a307c41ce2d48ffc9,
SAT8-MEDIA-002,0,government,resolved,retrieved_extracted,trafilatura,1266,3555c85dec2bc4b4f1a0938e01b0f3ac7f576406707fd102ec72d3cceb36397a,
SAT8-MEDIA-003,0,government,resolved,retrieved_extracted,trafilatura,1487,86c5260bcfccdd99d5d9c0ac1f591210ff5f14e6164ad16c04a61b8719d286a5,
SAT8-MEDIA-004,0,government,resolved,retrieved_extracted,trafilatura,1067,22ef404803be943cb92c08c3658c151b6e2078fe9874348d3f3ee16f8c236cec,
SAT8-MEDIA-005,0,government,resolved,retrieved_extracted,trafilatura,1510,812c510a9f8705e6bfc5e8c7cea77778d0f4ae7420e22c71233ef1333f019a8b,
SAT8-MEDIA-006,0,,unresolved,retrieved_extracted,trafilatura,1367,21fd40a9038ca3ed16c8ee10956519ff859efa0f2c3d89ceec319892493f21b4,
SEC-MEDIA-0001,0,labour,resolved,retrieved_extracted,trafilatura,871,994adf7d99dee1ac61a42b8d2278705164d5d3dc9ec97c786fac4e41a7ddc72f,
SEC-MEDIA-0003,0,labour,resolved,retrieved_extracted,trafilatura,1275,4364efceb77eb2a8916fff849694dd84e3bb5a70bfe1e5c853ba35028dea707d,
SEC-MEDIA-0004,0,labour,resolved,retrieved_extracted,trafilatura,1109,ce1d8527030f3f783b9db790287268e882007cfc31ecd9b9a61446572fe20d68,
SEC-MEDIA-0005,0,labour,resolved,retrieved_extracted,trafilatura,1281,86a11b6058d2a7551a80eac73209ecde588dce3c8226f51cf8f8353ef58bfd5a,
SEC-MEDIA-0007,1,labour,resolved,retrieved_extracted,trafilatura,1053,82f84f7e6ee78e9c786ed2908907e6dacbe1093d126c0145b87552408ad5d4d4,
SEC-MEDIA-0008,0,labour,resolved,retrieved_extracted,trafilatura,1053,43c9944e28289ead1a4744cead7616d66af621a70d8de0b26672fed07befb0b9,
SEC-MEDIA-0010,0,labour,resolved,retrieved_extracted,trafilatura,772,9bbc79964d4a49dfaa2043ae3b5b7ca8e9b1b1b45ca6067cd6c17520e17ee073,
SEC-MEDIA-0011,0,labour,resolved,retrieved_extracted,trafilatura,1086,34eda634062f9d4a8123c520c1d0c8f5c4dbb081b673f2ed69c258c2e82db07f,
SEC-MEDIA-0012,0,labour,resolved,retrieved_extracted,trafilatura,879,a3a7b841371a194086d2508c3a48bd00004a0fd8f998f91fbab954ab31787599,
SEC-MEDIA-0013,0,labour,resolved,retrieved_extracted,trafilatura,786,772403d2dc6df01a39fd9f311743e6905b8ee89a64bf7f21f21dd3f0450eaa53,
SEC-MEDIA-0014,0,labour,resolved,retrieved_extracted,trafilatura,285,c5884445173a98d1653e1fff3f50f845061dd471576caac845e51d55844c315e,
SEC-MEDIA-0015,0,labour,resolved,retrieved_extracted,trafilatura,1539,c92bf18b0a31093aa0894226a9010edc21de1896d323da13d812c7d7fa5e28bb,
SEC-MEDIA-0016,0,labour,resolved,retrieved_extracted,trafilatura,1545,f38f92c2951fac80f4fb991b79b9e905fb72e95d1762639d6b595f247bc0ff0a,
SEC-MEDIA-0017,0,labour,resolved,retrieved_extracted,trafilatura,1089,0f6051d993140762773f056ad111dc9a99641fd7686fc8b303c2a92e6de1c50f,
SEC-MEDIA-0018,0,labour,resolved,retrieved_extracted,trafilatura,1172,d87b6f34a2d5f84dfd3fc60114e4ed5c74e1ff74bbdc45fdb88ac405141c4ad5,
SEC-MEDIA-0019,0,labour,resolved,retrieved_extracted,trafilatura,1111,201908b8111714eb5f779e41a5414053ed2a80622aecee197528a5305f670187,
SEC-MEDIA-0020,0,labour,resolved,retrieved_extracted,trafilatura,1073,7e3b345498e471ec56b705db0d7b973a1d0eb11ebe9effefbe5cd69f112bf304,
SEC-MEDIA-0021,0,labour,resolved,retrieved_extracted,trafilatura,1210,99aa9ba7eac229e51f0750f025723b69f2d3093a804d7d50255ad7c29543ee95,
SEC-MEDIA-0022,0,labour,resolved,retrieved_extracted,trafilatura,1214,32cb88d8c5fdd1bf42fbc5309d0bffc0f48a515f49b512f93c6389f96543f083,
SEC-MEDIA-0024,0,labour,resolved,retrieved_extracted,trafilatura,1439,03d2086f28838ea1005b75f2b03df22b0c950a52ab7d3a6da4390a405bef3cd2,
SEC-MEDIA-0025,0,labour,resolved,retrieved_extracted,trafilatura,964,3aff22d9856479bdedee4497fdafffdc98a7443e6dbae84c234cf446724d04ff,
SEC-MEDIA-0026,0,labour,resolved,retrieved_extracted,trafilatura,1173,dcecda83247c3923fef670f6f16a4577fa0c0d4ac3577479894f1e0575c9086d,
SEC-MEDIA-0027,0,labour,resolved,retrieved_extracted,trafilatura,1143,0c9d252476208bd3ab4d704a0917b3cbf135da8f914c24954426ab1c1848e073,
SEC-MEDIA-0028,0,labour,resolved,retrieved_extracted,trafilatura,888,347fe91d70398cccc28bd9cf8eab5d8e9cf934482c4cb5c5d52bab995f71cb93,
SEC-MEDIA-0029,0,labour,resolved,retrieved_extracted,trafilatura,1252,93ef6b2af52ac21f36da73469c7cfc967bd9a4df6b05e5ca8eced7fcdc5096ff,
SEC-MEDIA-0030,0,labour,resolved,retrieved_extracted,trafilatura,2015,2aa3ba31272e2191a191a433c3e5ec14424364a9f9e2512a520f93c9c7f00891,
SEC-MEDIA-0031,0,labour,resolved,retrieved_extracted,trafilatura,774,a58257a3728fadf6b5192146d4a982e5a5590571ea38159c7fcc7d75567a71d8,
SEC-MEDIA-0033,0,labour,resolved,retrieved_extracted,trafilatura,1423,41cef8b6b65ffd4549d131f37cc9332bb4c0cb0d9ec867bb8113c42ef136d7e6,
SEC-MEDIA-0040,0,labour,resolved,retrieved_extracted,trafilatura,823,eb9deaba06078f8a3f72255cb3ef9809b0c9f8f149e51e32ec0bea4981bf1f20,
SEC-MEDIA-0044,0,labour,resolved,retrieved_extracted,trafilatura,577,95a8ef11d00a51921a70ecd2c3a3aae04e972d69ba40b5acc6f94e1bf848f369,
SEC-MEDIA-0049,0,labour,resolved,retrieved_extracted,trafilatura,753,6fbf9a23a8fe06b15f67fbebc2d603235cb19e9065b7cf1908bded753e8985b2,
SEC-MEDIA-0052,0,labour,resolved,retrieved_extracted,trafilatura,409,2e83c84ceea0e3f148d53a171c761e0237ea5b34ba7d7e3336d9858ff4fa65e9,
SEC-MEDIA-0063,0,investor,resolved,retrieved_extracted,trafilatura,828,2404cc4e1ef1fcf8855848e5a81eaa310d44a6711047dd91b6fdf30489a8175b,
SEC-MEDIA-0086,0,investor,resolved,retrieved_extracted,trafilatura,1316,3ca569b9b128359dffcd46d3071202a9b79102e417cb70087bfabf831dfb329e,
SEC-MEDIA-0087,0,labour,resolved,retrieved_extracted,trafilatura,905,b3074cfd6b6b8c35ee1a7f5e8abbb62c2c0c338ed323eb290051f222aac00643,
SEC-MEDIA-0099,0,labour,resolved,retrieved_extracted,trafilatura,590,46ca213eea7e01ce43c6bd03a7e40c6bcd9e77bef4138d26b092f01485f96878,
SEC-MEDIA-0102,0,labour,resolved,retrieved_extracted,trafilatura,638,2b82b1651674d61d72b8fff449fb2b39cc9185a514193d3ef62e65ade8ead1f0,
SEC-MEDIA-0115,0,labour,resolved,retrieved_extracted,trafilatura,1149,dc5bb76e3a1cbfe34519cf82222bab2f3b0d38ba3a8c2a41a6c611a0b3bb5457,
SEC-MEDIA-0116,0,government,resolved,retrieved_extracted,trafilatura,1192,772e671ce3561e28090cccd2e10526a64a18d30ccedebf4f45ef7f69a833e325,
SEC-MEDIA-0117,0,labour,resolved,retrieved_extracted,trafilatura,1058,5b5f462275232d55803d9262bc35d7fe857fd0188cf29f449214dca75b5476ef,
SEC-MEDIA-0125,1,investor,resolved,retrieved_extracted,trafilatura,865,1775c5905b91b7a20fdf8df10f965f6ab0dbc3145f90366ce5f3e2259e3ad203,
SEC-MEDIA-0150,0,labour,resolved,retrieved_extracted,trafilatura,580,64c84e59d0d72ebfe7d40581f9f0cfeeef85aa31976438445082023106e9ec61,
SEC-MEDIA-0169,0,labour,resolved,retrieved_extracted,trafilatura,558,88e77552fea3b1e78119a950f486c60c170a06e6387b66db036afbb2cb0accdb,
SEC-MEDIA-0178,0,labour,resolved,retrieved_extracted,trafilatura,628,58d9dfb1fab1977e8693a976e3e4b326a609149e4720dc5f696cd12347028fe3,
SEC-MEDIA-0184,0,labour,resolved,retrieved_extracted,trafilatura,1354,4c3ca3a8c0ce4af8d8a422c8fddbcff6970c7ebca8a6e193b94a1fdfb7995fb7,
SEC-MEDIA-0188,0,labour,resolved,retrieved_extracted,trafilatura,704,c0762fb7b6ac3675733d1ee188d870d9cf7804f814629ea0166bb2d8af0a3141,
SEC-MEDIA-0194,0,labour,resolved,retrieved_extracted,trafilatura,619,a533f7d160bb701bb722c642489f772b7add13b3c817e3b3c422960055bee353,
SEC-MEDIA-0196,0,labour,resolved,retrieved_extracted,trafilatura,720,0b5a967e9efccbdffced42e38e0f5635aec9d271fd3a7d69b341603c5d59a239,
SEC-MEDIA-0197,1,labour,resolved,retrieved_extracted,trafilatura,441,bae1c6e81c94a1775dbb9f4c292ab96a0a92068e9bf60b2bf347e7165c1b547a,
SEC-MEDIA-0198,0,labour,resolved,retrieved_extracted,trafilatura,506,90693dbeb6beea75d50275058369df86697c54efcbf11262203d046bf12cdd38,
SEC-MEDIA-0206,0,labour,resolved,retrieved_extracted,trafilatura,559,1c8ac32ac54479c236cd879de15169a3ee0f499e18f7f5174fbe29a65318880f,
SEC-MEDIA-0212,0,labour,resolved,retrieved_extracted,trafilatura,584,018a8e8bbb09e1402f3a124798a3ac7ed1a2b1fb0a6cd1bcc13e229d5827f4bd,
SEC-MEDIA-0228,0,labour,resolved,retrieved_extracted,trafilatura,747,a6ddb95cf7b2b6b5988a8e073b911f7f63764f6a1d52524f8cadad197a4fc4e5,
SEC-MEDIA-0229,0,labour,resolved,retrieved_extracted,trafilatura,677,8777c0b71c2e823cec9d7219285d503cbf210eca4d2ef337a7494de07c71b001,
SEC-MEDIA-0230,0,labour,resolved,retrieved_extracted,trafilatura,501,ae1f4c62928e3e1df9a8cbf362f652cac3e1551436ad6a0e2d7b7bdb33edccb5,
SEC-MEDIA-0233,0,labour,resolved,retrieved_extracted,trafilatura,936,3ff98edc924dd075351249e3444e03a9c4a46550315f6250e63dff92c624ba82,
SEC-MEDIA-0235,0,labour,resolved,retrieved_extracted,trafilatura,587,0ffe1bbc613c188ba10ec12d97b5317f4ae601af3e3cce251cff5014e0c0364c,
SEC-MEDIA-0236,0,labour,resolved,retrieved_extracted,trafilatura,627,51d2b212100c1689864000c09946cb2368fdd2f3682afcfeffd933ed472a1f3f,
SEC-MEDIA-0237,0,labour,resolved,retrieved_extracted,trafilatura,546,8d5dc0071686cde256935f54e27c23959999e34ee41439989f3b70c279b41430,
SEC-MEDIA-0239,0,labour,resolved,retrieved_extracted,trafilatura,623,a34d56be7f17939624d1eae5f15dbe4bfc2c5fd909683cf91d8fbb1956b9674c,
SEC-MEDIA-0251,0,labour,resolved,retrieved_extracted,trafilatura,979,dd0a35ff4f48e5a58d4de1694d69d3e4c2751c04ce62cb9bf3a0dd159c16c9ec,
SEC-MEDIA-0254,0,labour,resolved,retrieved_extracted,trafilatura,955,0e64f41a578b0f9d5051231a5e72c5624578c35e27d2470195b2b726f0ef98cc,
SEC-MEDIA-0258,0,labour,resolved,retrieved_extracted,trafilatura,645,494a687427af7c05de5d7fd14b128669af6e23faba1871c721c343e6f308850a,
SEC-MEDIA-0264,0,labour,resolved,retrieved_extracted,trafilatura,533,7408726e931a6b3c31ab0358b40ef8f8ed325e89f6fbbbc70c0651dd35ba7dc7,
SEC-MEDIA-0265,0,labour,resolved,retrieved_extracted,trafilatura,835,bcfc211ce1d25d67e34800974df815709dcdc85904ab53a0445d324341af8cf7,
SEC-MEDIA-0267,0,labour,resolved,retrieved_extracted,trafilatura,647,acb360b333f726a19e6ce2dfa0b70f71a57fd9d8eb9918ce2e244f745edd3707,
SEC-MEDIA-0280,0,government,resolved,retrieved_extracted,trafilatura,589,be4beda4e857feaaa388d7db48b96d8e12547634b3a80631c5797974a760e06c,
SEC-MEDIA-0283,0,investor,resolved,retrieved_extracted,trafilatura,1189,1e3dbacc2f6593b59209b0809fb6d99c0e8874341eee32ac9bd0113d48cd1792,
SEC-MEDIA-0293,0,labour,resolved,retrieved_extracted,trafilatura,621,a471865b54dbf673f4c2e700a3ea46bd47c81d22b6d3f73d7ffabed64fd0443f,
